sample_id,patch_name,is_hard,sci_res2_norm,baseline_dice,ours_dice,delta_dice,baseline_recall,ours_recall,delta_recall,baseline_fp_pixels,ours_fp_pixels,delta_fp_pixels,baseline_fn_pixels,ours_fn_pixels,delta_fn_pixels
36,36_y192_x0.png,False,0.5589815378189087,0.7651548981666565,0.7815789580345154,0.016424059867858887,0.6865431048626663,0.717969373747225,0.031426268884558684,134,148,14,389,350,-39
36,36_y192_x64.png,False,0.5307239294052124,0.7718833088874817,0.7936102151870728,0.021726906299591064,0.7054545411790634,0.7527272681652893,0.04727272698622598,202,238,36,486,408,-78
36,36_y192_x128.png,False,0.5655413866043091,0.814385175704956,0.8248113989830017,0.010426223278045654,0.7774086335691659,0.8172757429829693,0.03986710941380345,238,297,59,402,330,-72
36,36_y192_x192.png,False,0.5530785918235779,0.7730518579483032,0.7791447043418884,0.006092846393585205,0.7540884266863209,0.8055723754962303,0.05148394880990936,325,433,108,406,321,-85
36,36_y192_x256.png,False,0.45233413577079773,0.7734288573265076,0.7822014093399048,0.008772552013397217,0.7183819727681414,0.7695852495156925,0.051203276747551096,272,387,115,550,450,-100
36,36_y192_x320.png,False,0.34948432445526123,0.8137034177780151,0.8233009576797485,0.009597539901733398,0.7755004729480435,0.8083889379962395,0.03288846504819598,274,326,52,471,402,-69
36,36_y192_x384.png,False,0.3994360566139221,0.8807938098907471,0.8810146450996399,0.00022083520889282227,0.8639856535246269,0.8629610633633169,-0.0010245901613099573,382,375,-7,531,535,4
36,36_y192_x437.png,False,0.5238466262817383,0.8837653398513794,0.8851249814033508,0.0013596415519714355,0.8397718412243406,0.840031110085478,0.00025926886113747383,234,224,-10,618,617,-1
36,36_y256_x0.png,True,0.60186368227005,0.7745712995529175,0.7946537137031555,0.020082414150238037,0.7101226939407769,0.7523006077277561,0.042177913786979215,161,184,23,378,323,-55
36,36_y256_x64.png,False,0.5731769800186157,0.8003778457641602,0.8143893480300903,0.014011502265930176,0.7389534840758518,0.7831395303305841,0.044186046254732325,185,241,56,449,373,-76
36,36_y256_x128.png,True,0.5993478894233704,0.7695445418357849,0.7827496528625488,0.013205111026763916,0.7004950451702039,0.7469059359721167,0.04641089080191285,194,261,67,484,409,-75
36,36_y256_x192.png,False,0.5283802151679993,0.723046064376831,0.7341194152832031,0.01107335090637207,0.6303284372443855,0.6743535941694369,0.04402515692505138,162,233,71,529,466,-63
36,36_y256_x256.png,False,0.5275992155075073,0.7118983864784241,0.7426751852035522,0.030776798725128174,0.6145412543881059,0.6728216925976821,0.05828043820957618,194,241,47,668,567,-101
36,36_y256_x320.png,False,0.4755246341228485,0.7342968583106995,0.7332457304000854,-0.0010511279106140137,0.6934383165698776,0.7322834607229215,0.038845144153043853,372,505,133,584,510,-74
36,36_y256_x384.png,False,0.4565361738204956,0.8479313850402832,0.8332181572914124,-0.01471322774887085,0.8410650539635876,0.8276146010770941,-0.013450452886493491,520,579,59,579,628,49
36,36_y256_x437.png,True,0.5837335586547852,0.8752660751342773,0.8645803928375244,-0.01068568229675293,0.8493527930340049,0.8369595129800068,-0.01239328005399809,332,360,28,547,592,45
36,36_y320_x64.png,False,0.5158075094223022,0.8374999761581421,0.8524899482727051,0.014989972114562988,0.7565492287418734,0.8157181534972079,0.05916892475533453,111,217,106,539,408,-131
36,36_y320_x128.png,False,0.5325851440429688,0.8207913041114807,0.8409928679466248,0.020201563835144043,0.7436738484363924,0.801780689776098,0.05810684133970556,146,224,78,547,423,-124
36,36_y320_x192.png,False,0.47288087010383606,0.8306724429130554,0.848274290561676,0.017601847648620605,0.7703005797653629,0.8214445903030749,0.051144010537712004,188,257,69,512,398,-114
36,36_y320_x256.png,False,0.5154318809509277,0.7694823145866394,0.7937824130058289,0.024300098419189453,0.704942582601385,0.7648527171000863,0.059910134498701306,255,325,70,591,471,-120
36,36_y320_x320.png,False,0.5095484852790833,0.7649106383323669,0.7565627098083496,-0.008347928524017334,0.7416741640788741,0.7587758741729258,0.017101710094051703,439,549,110,574,536,-38
36,36_y320_x384.png,False,0.4770621955394745,0.8367509245872498,0.8250506520271301,-0.011700272560119629,0.8194271456431284,0.8244084656774331,0.004981320034304737,447,559,112,580,564,-16
36,36_y384_x64.png,False,0.4727380573749542,0.8635658621788025,0.8814796805381775,0.017913818359375,0.7874646522739648,0.853440146779264,0.06597549450529927,77,176,99,451,311,-140
36,36_y384_x128.png,False,0.37237367033958435,0.8900656700134277,0.9034369587898254,0.013371288776397705,0.8607128190876164,0.904547312967852,0.043834493880235526,179,239,60,340,233,-107
36,36_y384_x192.png,False,0.4024381637573242,0.9057750701904297,0.9163373112678528,0.010562241077423096,0.8869047589718757,0.9199735419313043,0.03306878295942861,216,266,50,342,242,-100
36,36_y384_x256.png,False,0.4169646203517914,0.8966177701950073,0.9006335735321045,0.004015803337097168,0.8748443310247686,0.9072229112477492,0.03237858022298068,246,345,99,402,298,-104
36,36_y384_x320.png,False,0.3773297071456909,0.8803858757019043,0.8833281397819519,0.0029422640800476074,0.8659076506454533,0.8931056265240176,0.027197975878564318,320,408,88,424,338,-86
36,36_y384_x384.png,False,0.5169488787651062,0.8635990023612976,0.8641728162765503,0.0005738139152526855,0.8166278134552143,0.839160835900696,0.02253302244548172,192,265,73,472,414,-58
36,36_y448_x192.png,False,0.5195604562759399,0.8878598809242249,0.8915756344795227,0.0037157535552978516,0.8736133087416271,0.9057052262056052,0.032091917463978104,238,318,80,319,238,-81
36,36_y448_x256.png,False,0.5448848605155945,0.8907899260520935,0.8982812762260437,0.007491350173950195,0.8764326616173614,0.9172636070298581,0.040830945412496655,255,349,94,345,231,-114
36,36_y456_x192.png,False,0.5272297859191895,0.8864075541496277,0.889305055141449,0.002897500991821289,0.871989856899071,0.9028305834269936,0.03084072652792258,226,302,76,303,230,-73
36,36_y456_x256.png,False,0.5373483300209045,0.8888033628463745,0.8959376811981201,0.0071343183517456055,0.8759954460523494,0.9158134208729107,0.039817974820561375,251,339,88,327,222,-105
38,38_y64_x64.png,False,0.16684897243976593,0.8159354329109192,0.8180420398712158,0.002106606960296631,0.8314491178679433,0.820143876463064,-0.011305241404879318,201,180,-21,164,175,11
38,38_y64_x128.png,False,0.21497221291065216,0.8368105292320251,0.8350397944450378,-0.0017707347869873047,0.8418631348944041,0.8441633073941156,0.0023001724997114836,296,309,13,275,271,-4
38,38_y64_x192.png,False,0.2639303505420685,0.7991718649864197,0.7937336564064026,-0.00543820858001709,0.7700748091268089,0.7581047343735425,-0.011970074753266391,315,305,-10,461,485,24
38,38_y64_x256.png,False,0.3067835569381714,0.8067765831947327,0.7972028255462646,-0.009573757648468018,0.7827632128708875,0.7596623689042098,-0.023100843966677664,355,329,-26,489,541,52
38,38_y64_x320.png,False,0.4226480722427368,0.8485273718833923,0.8479664921760559,-0.0005608797073364258,0.8548216147833924,0.8580007034334132,0.0031790886500208115,453,469,16,411,402,-9
